ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
development-928	He is also the chairman of the Troy Aikman Foundation, a charity to benefit children that has recently focused on building playplaces for children's hospital s. Marketing handles Aikman's marketing activities, where Jordan Bazant is his lead agent. Aikman, who in 1999 was ranked No. 95 on The Sporting News list of the 100 Greatest Football Players, has been the official Wing Stop spokesman for several years. He appeared in the Simpsons episode ``Sunday, Cruddy Sunday'' alongside former Miami Dolphins quarterback Dan Marino, he participated in a 2001 video honoring Billy Graham 's 83rd birthday, and was invited to be on Dancing with the Stars but turned it down.	He	412	Aikman	249	TRUE	Dan Marino	518	FALSE	http://en.wikipedia.org/wiki/Troy_Aikman
development-1277	George Sherwood Hume, (March 1, 1893 -- 1979) was a Canadian geologist. Born in Milton West, Ontario, Hume was a graduate of the University of Toronto. After serving in World War I, he received a Ph.D. from Yale University in 1920.	he	182	Milton West	80	FALSE	Hume	102	TRUE	http://en.wikipedia.org/wiki/George_Sherwood_Hume
test-337	On June 22, 1915, Hussey and the crew staged a four-hour ``smoking concert'' and costume party, during which Hussey dressed as a black minstrel. Roland Huntford recorded in Shackleton of Hussey's tendency to be ``determinedly cheery to the point of egregiousness''. The instrument, weighing twelve pounds, was rescued from the wreck of the Endurance as ``vital mental medicine'' by Shackleton, who made an exception of his ``2 lb per person'' instructions so that it could be saved.	his	419	Roland Huntford	145	FALSE	Hussey	187	FALSE	http://en.wikipedia.org/wiki/Leonard_Hussey
development-1362	During Andrei's absence, Prince Anatole Kuragin takes advantage of the situation by courting Natasha, even though he is already married. She succumbs to his charms, and tries to elope with Kuragin. Although this is thwarted by Natasha's cousin Sonya, Natasha hastily writes to Princess Marya, breaking off the engagement. After her plan to elope is ruined, Natasha attempts suicide.	her	328	Natasha	251	TRUE	Marya	286	FALSE	http://en.wikipedia.org/wiki/Natasha_Rostova
development-1065	Several other small performances followed, in various basements and living rooms, before their first public show live over the radio at Brandeis University, with Anal Cunt being the latest in the long line of Putnam's bands who had performed in this way. This was scheduled to be the band's first and last show. Putnam invited future member Fred Ordonez, from the band Shit Scum, to the show, but he failed to turn up.	he	397	Putnam	312	FALSE	Fred Ordonez	341	TRUE	http://en.wikipedia.org/wiki/Anal_Cunt
development-980	Triple H confronted Rollins and ordered security to eject Rollins from the arena. Rollins attacked a few security guards but was eventually taken away by them. In the main event, Shinsuke Nakamura defended the NXT Championship against Bobby Roode. Roode targeted Nakamura's leg throughout the match which injured him.	him	313	Roode	248	FALSE	Nakamura	263	TRUE	http://en.wikipedia.org/wiki/NXT_TakeOver:_San_Antonio
test-1873	Paul's and Chani's children Leto II and Ghanima are now young adults; Princess Irulan has protected their interests as her own. Now married to Duncan, Alia is still regent of Paul's empire and official guardian of the children. Irulan's sister Wensicia yearns for a return to power through her son, Farad'n.	her	290	Irulan	228	FALSE	Wensicia	244	TRUE	http://en.wikipedia.org/wiki/Frank_Herbert's_Children_of_Dune
development-1518	Alfred Elisha Ames, politician and physician Henry P. H. Bromwell, U.S. Representative from Illinois H. Joel Deckard, U.S. Representative from Indiana Levi Davis, Illinois Auditor and lawyer William Lee D. Ewing, U.S. Senator and fifth Governor of Illinois William M. Farmer, Chief Justice of the Illinois Supreme Court Ferris Foreman, politician and Army colonel John W. Heavey, U.S. Army brigadier general, chief of the National Guard Bureau Frederick Remann, Illinois Republican politician Levi Stewart, Mormon pioneer June Squibb, Academy Award-nominated actress In Jules Verne's An Antarctic Mystery (1897), Dirk Peters, AKA Hunt, lived for many years in Vandalia before resuming his quest for his companion Arthur Gordon Pym.	his	685	Jules Verne	570	FALSE	Dirk Peters	613	TRUE	http://en.wikipedia.org/wiki/Vandalia,_Illinois
development-544	The man threatened Elizabeth with a knife (which Mary Katherine thought was a gun at the time) When Elizabeth said ``ouch'' after stubbing her toe on a chair, Mitchell said something that sounded like: ``You better be quiet, and I won't hurt you.'' She heard Elizabeth ask ``Why are you doing this?'' and though the answer was not clear, Mary Katherine thought the answer might have been ``for ransom.''	She	249	Elizabeth	259	FALSE	Mary Katherine	338	TRUE	http://en.wikipedia.org/wiki/Elizabeth_Smart_kidnapping
development-1177	Many months later, when Epic was preparing a ``Greatest Hits'' album, they had eleven cuts and asked Bobby what should be the twelfth; ``Mr. Lonely'' was his response to the question. Following its inclusion, many disc jockeys started to play it - particularly those who remembered Buddy Greco's version and how Epic had shortchanged Bobby on his own song.	his	343	Buddy Greco	282	FALSE	Bobby	334	TRUE	http://en.wikipedia.org/wiki/Mr._Lonely
development-1877	Marcus has two daughters, Karen and Debra, and one grand child, Isaac. Karen Singer is Principal and Artistic Director of Karen Singer Tileworks. Debra Singer is a photographer/designer focused on environmental advocacy. One of his closest friends was Claudia Card, Emma Goldman Professor of Philosophy, UW Madison,who he mentored since her undergraduate years at UW.	her	337	Claudia Card	252	TRUE	Emma Goldman	266	FALSE	http://en.wikipedia.org/wiki/Marcus_George_Singer
test-430	Sexy Susan Sins Again (German: Frau Wirtin hat auch einen Grafen, Italian: Susanna... ed i suoi dolci vizi alla corte del re) is a 1968 Austrian-Italian costume drama-adventure-sex comedy film directed by Franz Antel. It is the first film of the series Frau Wirtin, following the 1967 film The Sweet Sins of Sexy Susan. Susanne Delberg (Teri Tordai as Terry Torday) and her friend Ferdinand (Harald Leipnitz) are assigned by Count Andrea (B*la Ernyey) to deliver some documents to his brother Enrico (Jeffrey Hunter), in order to save their family assets from Leduc (Jacques Herlin), the counsellor of Elisa Bonaparte (Pascale Petit).	her	370	Susanne Delberg	320	TRUE	Teri Tordai	337	FALSE	http://en.wikipedia.org/wiki/Sexy_Susan_Sins_Again
development-1128	He and Mila spent the ensuing years living at various times in Malta (specifically Marsaxlokk), South Africa and Canada. They also travelled extensively as Matthews's coaching jobs and guest appearances dictated. After Mila died on 5 May 1999 at the age of 76, according to Les Scott (who helped Matthews write his autobiography), Matthews ``was never the same person''.	his	311	Les Scott	274	FALSE	Matthews	296	TRUE	http://en.wikipedia.org/wiki/Stanley_Matthews
test-189	David Kilpatrick, a cook from Glasgow (25), George Lamb, a clerk from Edinburgh, (30), Robert Logan, a piano tuner from Inverness, (40), Alexander McDonald, an engineer from Aberdeen (34), Captain Osmond Leicester (30) and Mrs Leicester (real name Blanche Sophia Meyer-Edmunds, 26, but listed as 30; Osmond's real wife Fermina had been abandoned) of Liverpool, and Rosalind Cartlidge (25). In the early hours of 24 April 1899, she met with disaster on the coast of Kangaroo Island at the mouth of the Investigator Strait, South Australia.	she	427	Fermina	319	FALSE	Rosalind Cartlidge	365	TRUE	http://en.wikipedia.org/wiki/Loch_Sloy
test-748	Swick's first fight in the show came during the semi-finals. He faced Stephan Bonnar, but was defeated by triangle armbar at 4:55 of the first round, eliminating him from the show. At The Ultimate Fighter 1 Finale, Swick defeated Alex Schoenauer by knockout just 20 seconds into the first round, earning the nickname ``Quick'' from UFC announcer Mike Goldberg. Though he had lost the show, Swick signed a contract with the UFC.	he	368	Mike Goldberg	346	FALSE	Swick	390	TRUE	http://en.wikipedia.org/wiki/Mike_Swick
development-997	Lucky's daughter - the rebellious teenager Maria, also known as ``Max'' - is arranging to meet up with a mysterious boy on the internet, in the hopes of making an ex-boyfriend jealous. However, the mystery boy turns out to be a middle-aged man named Henry, who has a hatred for Max's mother Lucky as she did not cast him for a movie which she developed a few years ago.	him	317	Max	278	FALSE	Lucky	291	FALSE	http://en.wikipedia.org/wiki/Drop_Dead_Beautiful
test-125	Ron Taylor is an amateur conservationist who loves the sea and establishes a whale watching company after spotting a whale in the bay. He used to work at the local fish and chips shop (Hook, Line & Thinker) for Colin (played by Dave Fane). After having his grandfather's boat impounded, Ron and Colin try and steal it back but are caught by Officer Mike.	his	253	Dave Fane	228	FALSE	Ron	287	TRUE	http://en.wikipedia.org/wiki/Short_Poppies
test-162	The following week, Maryse lost against Kelly by disqualification, meaning the championship did not change hands and won a subsequent rematch by pinfall two weeks later on June 8. At the Night of Champions pay-per-view on July 26, Maryse lost the Divas Championship to James. She then took a hiatus from WWE to recover after having knee surgery.	She	276	Maryse	231	TRUE	James	269	FALSE	http://en.wikipedia.org/wiki/Maryse_Ouellet
development-763	Let Go by Avril Lavigne is the 2nd best selling debut album by a Female Artist of the new millennium with more than 20 million copies sold worldwide Lavigne ``The Best Damn Thing'' is one the best selling Pop Punk album of the decade with sales over 8 million copies sold worldwide The songs ``Complicated'' and ``Girlfriend'' were ranked as one of the Billboard Hot 100 singles of the decade. Her single ``Girlfriend'' was the best selling song of 2007 worldwide with over 10 million copies sold to date.	Her	394	Female Artist	65	FALSE	Lavigne	149	TRUE	http://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Avril_Lavigne
development-280	When Gao received this news, he became even more respectful of Liang. In the aftermaths of Emperor Zhuangzong's death, Emperor Zhuangzong's adoptive brother Li Siyuan claimed imperial title (as Emperor Mingzong). Meanwhile, Gao Jixing prepared his fleet and wanted to attack Chu. His official Sun Guangxian, whom Liang Zhen had recommended to him to be his scribe, pointed out that Jingnan had barely recovered from the wars, and if it were engaged in a war with Chu, other states might take advantage and attack Jingnan.	His	280	Chu	275	FALSE	Sun Guangxian	293	FALSE	http://en.wikipedia.org/wiki/Gao_Jixing
development-1275	JJ Babu was a horse that excelled in the sport of eventing, under American rider Bruce Davidson. * JJ Babu was purchased by Davidson as a yearling. He was not only a good-looking horse, but was well-tempered.	He	148	JJ Babu	99	TRUE	Davidson	124	FALSE	http://en.wikipedia.org/wiki/JJ_Babu
test-299	Noah Bennet examines Sylar's corpse from the previous episode, who is in fact James Martin having shape-shifted to look like Sylar before dying. Noah becomes suspicious when Emile Danko doesn't give a clear explanation on how he managed to kill Sylar, but he is then surprised by a visit from his wife Sandra Bennet. Sandra is worried about the whereabouts of their daughter Claire Bennet, but Noah assures her she is safe.	her	407	Sandra	317	TRUE	Claire Bennet	375	FALSE	http://en.wikipedia.org/wiki/Turn_and_Face_the_Strange
